Cell_Num	X	Y	Genenames	CellGeneCount	ClassName	Prob
2404	1509.3710498557043	4886.20980682319	['Aldoc', 'Arc', 'Cadps2', 'Calb1', 'Cck', 'Cdh13', 'Chrm2', 'Cryab', 'Cxcl14', 'Enpp2', 'Fezf2', 'Gabrd', 'Gad1', 'Gpr83', 'Grik1', 'Hapln1', 'Id2', 'Kcnip1', 'Kctd12', 'Npy', 'Nxph1', 'Plp1', 'Pnoc', 'Pvalb', 'Qrfpr', 'Rgs4', 'Serpine2', 'Serpini1', 'Slc6a1', 'Spp1', 'Sst', 'Thsd7a', 'Wfs1', 'Zbtb20']	[0.966944346665831, 3.39522270442322, 0.9998631672915937, 0.9969045045632218, 0.9860999933579756, 2.372116783339012, 0.006948338147208841, 0.7720572294987615, 0.8898180696830671, 2.990476599714258, 0.9833640809581432, 0.27454081747465114, 8.078098052983202, 0.0018089919103244226, 0.9869738852374139, 2.8181071053834423, 0.9999742625706297, 4.847813078676203, 0.9995988407823486, 0.9988094530320343, 1.0043491856327338, 1.9905116485207497, 0.8052145808202289, 12.641383880648595, 2.0013740615158717, 1.0114666513562314, 0.5230188783217582, 0.0013577644672743683, 0.9951489496416228, 5.775805730512018, 0.9275178608723734, 0.992293133243906, 3.8262273978920436, 1.4384001495346495]	['class_86']	[0.9999999840413341]
2405	6725.852012310241	4879.778539877587	['Rgs10', 'Rprm', 'Serpine2']	[0.009778172198978788, 0.010130515733540476, 0.011935555611448163]	['class_113', 'Zero']	[0.0013086242725957524, 0.9983697702362205]
2406	2724.5985504252412	4897.72265682187	['Arc', 'Cadps2', 'Chodl', 'Cryab', 'Enpp2', 'Gabrd', 'Id2', 'Lypd1', 'Plp1', 'Pthlh', 'Tnfaip6']	[0.8387946779297463, 0.999923788438086, 0.9983473697641886, 10.305105333437087, 5.465889408336712, 0.5348042502039241, 0.9551031700903618, 0.9998093132502887, 9.464548701514214, 0.9902048656593142, 1.999312712631004]	['class_28', 'class_80']	[0.25749698804185095, 0.7425030060536556]
2407	6961.507960879027	4878.17758677274	['Aldoc', 'Arc', 'Cadps2', 'Cryab', 'Cxcl14', 'Enpp2', 'Nxph1', 'Plp1', 'Serpine2', 'Yjefn3', 'Zbtb20']	[0.08426982789558089, 1.214176414655619, 0.004155062280354979, 5.527485807455093, 0.9971999521806437, 7.30060809270536, 0.9957457783828323, 5.485115761875261, 0.07794990327658854, 0.04300246081939012, 1.0088304531085834]	['class_28', 'class_80']	[0.2624276645220251, 0.7375721945627944]
2408	5858.408416589169	4870.9833351211455	['Col25a1', 'Cryab', 'Hsd11b1', 'Pcp4', 'Serpini1', 'Slc6a1', 'Tshz2']	[0.14142096882087593, 0.040378707543855, 0.49645915914406463, 0.3736841011906915, 0.683649518826939, 0.022576321352804136, 0.002764899013390136]	['class_113', 'Zero']	[0.001363121813948161, 0.9984598542997332]
2409	3991.689982408012	4865.019054513212	[]	[]	['class_28', 'class_113', 'Zero']	[0.008722416807597262, 0.014658467885512217, 0.9761490964480105]
2410	3988.8966201841163	4867.198938287464	[]	[]	['class_28', 'class_113', 'Zero']	[0.00897181011553741, 0.01492947104407204, 0.9756011648275076]
2411	2167.7557485655957	4879.451529950499	['Cryab', 'Dkkl1', 'Sst']	[0.014766157913510526, 0.021001171128174734, 0.03969989228168337]	['class_28', 'class_113', 'Zero']	[0.020833284782976903, 0.025686523437223135, 0.9509157300863198]
2412	2922.7342242945915	4907.04173408415	['Arc', 'Calb2', 'Cryab', 'Enpp2', 'Id2', 'Kctd12', 'Nek7', 'Nxph1', 'Penk', 'Plp1', 'Prss23', 'Pthlh', 'Pvalb', 'Reln', 'Satb1', 'Slc6a1', 'Tac2', 'Thsd7a', 'Tnfaip6']	[0.997854540188351, 1.9989318052487968, 5.967778478543891, 5.998212731657863, 2.9984744804682806, 0.9954360916840812, 0.9963339041182113, 0.9941243682499934, 0.8134655423649738, 12.561309463357537, 0.9979805866048671, 1.0606315117708303, 0.9999800611013009, 0.9990868979902165, 0.9993429164958973, 0.9949074356981598, 0.9987611985773278, 0.998588220552042, 1.9820799197065653]	['class_28', 'class_80']	[0.0020969518693868304, 0.9979030459126749]
2413	4688.810465090229	4883.787907891547	['Cadps2', 'Cryab', 'Enpp2', 'Gad1', 'Gnb4', 'Kcnip1', 'Plp1', 'Pvalb', 'Qrfpr', 'Rab3c', 'Tnfaip6']	[0.6720364051285374, 11.030822522295157, 6.555409418605157, 0.12438797594906718, 0.9999013408070049, 0.048803239217854955, 11.819222915957937, 2.3050440914940666, 0.3748824969643436, 0.5033413912174698, 0.9118887537883091]	['class_28', 'class_80']	[0.03895100120541466, 0.9610489005840592]
2414	2164.2250371705913	4877.935430122668	['Cryab', 'Dkkl1', 'Sst']	[0.9649889262166521, 0.8664948329707766, 0.31344133656666373]	['class_28', 'class_80', 'class_113', 'Zero']	[0.1605423973165848, 0.016468376654459584, 0.009045141859615795, 0.8129406539290559]
2415	5852.044514033184	4888.553714041871	['Hsd11b1', 'Lgals1', 'Pcp4']	[0.04602020870222666, 0.3856929393580719, 0.03307922681665325]	['Zero']	[0.9996656800364457]
2416	3955.26927137421	4881.34422824881	[]	[]	['class_28', 'class_113', 'Zero']	[0.009782051709978703, 0.01579085025598972, 0.9738346715698972]
2417	2170.1904656925685	4880.474382213464	['Cryab', 'Dkkl1', 'Sst']	[0.00479696186611314, 0.009985896507404123, 0.05261991100627138]	['class_28', 'class_113', 'Zero']	[0.00217763158248206, 0.006016290870664755, 0.9917797032547104]
2418	4042.26927137421	4896.34422824881	[]	[]	['class_28', 'class_113', 'Zero']	[0.011726647321546692, 0.017736825489674077, 0.9696829769886351]
2419	4476.586580018718	4883.367524846665	['Car4', 'Cpne2', 'Cryab', 'Cxcl14', 'Rgs12', 'Wfs1']	[0.0195083683770236, 0.006684273006464085, 0.0024556131445383047, 0.707506443923128, 0.006161815035784129, 0.0010282525279910223]	['class_28', 'class_113', 'Zero']	[0.001823641110010795, 0.011562059102368528, 0.9865417778562893]
2420	6262.009952594669	4906.529773211421	['Cadps2', 'Cpne2', 'Cryab', 'Enpp2', 'Gabrd', 'Id2', 'Ndnf', 'Neurod6', 'Npy2r', 'Plp1', 'Reln', 'Serpine2', 'Serpini1', 'Tac2', 'Tnfaip6']	[0.999972411074582, 0.9987481832228015, 11.606804485493253, 5.998294594482652, 0.9951243212866796, 0.0023423471701692388, 0.9996434729176885, 0.9972218816129743, 0.9998216198110914, 11.759909568021575, 0.9922604493291405, 0.9777912785590771, 0.9997355975165533, 0.5009854193598627, 0.12655698680066008]	['class_28', 'class_80']	[0.03861063640166556, 0.961389361829664]
2421	3955.2692712051653	4881.344228446029	[]	[]	['class_28', 'class_113', 'Zero']	[0.00950115028528944, 0.015495641442515237, 0.9744445962696914]
2422	5137.49286059237	4893.408465632202	['Cryab', 'Enpp2', 'Nr4a2', 'Penk', 'Plp1', 'Rab3c', 'Reln', 'Serpini1', 'Wfs1']	[4.9162939628162015, 2.266591734684412, 0.9949097223036211, 1.000132008652508, 9.183665211751897, 0.999892915849521, 0.6362362540213146, 1.9835320805273946, 0.26861319505776676]	['class_28', 'class_80']	[0.9878926775635914, 0.011904215652698487]
2423	2138.31441920192	4892.351044537269	[]	[]	['class_28', 'class_113', 'Zero']	[0.006847655144272812, 0.012488778310048434, 0.9803756881561124]
2424	3991.5184984964494	4908.852611287522	[]	[]	['class_28', 'class_113', 'Zero']	[0.005487814703946119, 0.010754475816960018, 0.9835743505876036]
2425	1634.1289049571362	4899.298851841317	['Aldoc', 'Arc', 'Cadps2', 'Cdh13', 'Cryab', 'Cxcl14', 'Enpp2', 'Gabrd', 'Gad1', 'Grik1', 'Grin3a', 'Hapln1', 'Kcnip1', 'Nxph1', 'Plp1', 'Pthlh', 'Pvalb', 'Qrfpr', 'Rab3c', 'Rgs12', 'Rgs4', 'Serpine2', 'Serpini1', 'Spp1', 'Trp53i11', 'Wfs1', 'Zbtb20']	[1.8963715657452598, 3.1093380369004, 0.8286652732504757, 2.9482323659546474, 2.6213733052895503, 0.7625353631422358, 1.2705563131139825, 1.0001789209619922, 7.527951746668939, 0.9967392778638094, 0.7620115463376466, 0.9950449499614418, 3.989349689682737, 1.028833404585835, 0.992200798328144, 0.24878984970261353, 8.161980287932321, 0.006126064341952901, 1.4552822452557663, 0.558155964745599, 0.009092277136599094, 1.7592883384415354, 0.999988269436021, 5.503932593181471, 0.010375837082941465, 1.9987465174546946, 0.03935071662325234]	['class_86']	[0.9999980452188537]
2426	6315.851395856158	4905.012354181328	['Cryab', 'Enpp2', 'Id2', 'Pde1a', 'Plp1', 'Reln', 'Tnfaip6']	[2.000105516863967, 3.979333209746104, 1.9453844282387474, 0.9924880605110804, 3.8940647175803207, 0.9962217470663743, 0.9999532659777363]	['class_28', 'class_80']	[0.955867315261428, 0.04413043964636693]
2427	6517.01318549813	4909.832440967478	['Aldoc', 'Cadps2', 'Calb1', 'Calb2', 'Cdh13', 'Cdh9', 'Cnr1', 'Col25a1', 'Cplx2', 'Cxcl14', 'Gabrg1', 'Id2', 'Kctd12', 'Nrn1', 'Ntng1', 'Pde1a', 'Prkca', 'Rgs10', 'Rprm', 'Sema5a', 'Serpine2', 'Slc6a1', 'Snca', 'Tafa1', 'Tnfaip6', 'Trp53i11', 'Zcchc12']	[0.9992574623069842, 2.410277551308839, 0.9984416756707215, 1.9985760463811557, 0.999882056637919, 0.1734397652456371, 0.9994915460569475, 5.062558490689752, 2.999926437190811, 0.9471424742669369, 0.11772387341665823, 1.5207773184035207, 0.8875647552208693, 0.006711393460753728, 0.8659136884560354, 1.9518849615062916, 2.681811302514574, 1.0248549963370384, 0.11349756987943793, 1.999822485142581, 3.893794049317302, 6.793051957249528, 0.9918644031658199, 0.9995000841358246, 0.020309174848257748, 0.9982580200180703, 3.9596171851490753]	['class_100']	[0.9999999999994933]
2428	5124.155578301907	4918.129554022457	['Cryab', 'Cxcl14', 'Enpp2', 'Grik1', 'Grin3a', 'Id2', 'Kcnip1', 'Nr4a2', 'Plp1', 'Pnoc', 'Serpine2', 'Serpini1', 'Slc6a1']	[3.8644904955367907, 0.33882640028927247, 2.82886253174347, 0.007452824037124681, 0.003425201822660305, 2.9356190667771758, 0.00222673568416804, 0.002668515046195524, 6.030977583883845, 0.9996464845627308, 2.99916253847097, 0.48822421715711706, 3.9395845462149124]	['class_28', 'class_49', 'class_80', 'class_100', 'class_103']	[0.003370348506909074, 0.005547465360212348, 0.9312048066694707, 0.003285626899030119, 0.05655738416339737]
2429	4581.196242687614	4909.1335400725875	['Aldoc', 'Amigo2', 'Arc', 'Cck', 'Ccn2', 'Cdh9', 'Chrm2', 'Cryab', 'Cxcl14', 'Enpp2', 'Gad1', 'Gpr83', 'Kcnip1', 'Nek7', 'Pnoc', 'Pvalb', 'Reln', 'Rgs4', 'Serpine2', 'Serpini1', 'Spp1', 'Sst', 'Wfs1', 'Zbtb20']	[2.1305248175135407, 1.354174945044433, 1.1990783833471779, 0.9939119384915496, 0.9357022936246174, 0.020575982227567347, 0.38254027988761813, 2.1491826261579408, 0.015167852846336427, 1.9675707689421875, 3.7295970088155572, 0.9350015729419505, 2.993816286858367, 0.9981558183783766, 3.9845551911938886, 7.386652495096353, 0.9971767370874434, 1.0483231462957912, 0.9987814917174548, 0.9998861841577749, 1.4755743557696124, 0.27854341164193136, 1.861729818146887, 1.9922967637563183]	['class_38']	[0.9999650545612125]
2430	5828.241629695493	4888.334210879013	['Cryab']	[0.27542569944559275]	['class_28', 'class_113', 'Zero']	[0.02769056823050137, 0.032384308476840526, 0.9382218545404536]
2431	2164.1109541062656	4906.241486408841	[]	[]	['class_28', 'class_113', 'Zero']	[0.0034406014300792597, 0.00778528371658429, 0.9887041404520074]
2432	3990.847203592638	4910.093051046465	[]	[]	['class_28', 'class_113', 'Zero']	[0.01629492578468914, 0.021778113033053038, 0.9602736407104432]
2433	5828.240169353752	4888.337051888095	['Cryab']	[0.1144818062373448]	['class_28', 'class_80', 'class_113', 'Zero']	[0.027347164610372232, 0.0011921376841240777, 0.030721093146616283, 0.938920168079797]
2434	2811.169549075847	4903.101678965378	['Amigo2', 'Arc', 'Cadps2', 'Car4', 'Cck', 'Cdh13', 'Cdh9', 'Chrm2', 'Cnr1', 'Cox6a2', 'Cryab', 'Gad1', 'Grik1', 'Npy2r', 'Nr4a2', 'Parm1', 'Pde1a', 'Penk', 'Plp1', 'Pnoc', 'Prkca', 'Pthlh', 'Pvalb', 'Qrfpr', 'Reln', 'Rgs4', 'Serpini1', 'Spp1', 'Sst', 'Wfs1', 'Yjefn3']	[0.9990248404420287, 8.916480346892572, 0.004067083191190332, 0.9123623434741593, 0.9992641980862272, 1.0015001687131817, 0.004178616239381668, 0.9959467250949194, 3.5099216095538877, 0.9643413194703374, 0.4900498168593742, 8.859752810666857, 0.6354470579964298, 0.9234955646258631, 0.5253471941937135, 1.1063065838247728, 0.017400814880886666, 1.6847665995076089, 0.8847001793128979, 0.9976958258890807, 0.7150907899040025, 0.6878284862875659, 5.379193147499298, 0.9989315418934972, 0.9940426352298, 0.9431014107765652, 0.9701643390979758, 1.6862154843979686, 5.883751239753123, 3.389472329543822, 0.02581843076480124]	['class_38']	[0.9999518378046711]
2435	5822.314985312267	4921.66547021098	['Gpr88', 'Rab3c']	[0.004463305727749316, 0.0035382750929142393]	['class_113', 'Zero']	[0.002862157239197971, 0.996232310592637]
2436	761.7443457051845	4911.034977453742	['Cryab', 'Cxcl14', 'Gad1', 'Penk', 'Pthlh', 'Pvalb', 'Rab3c', 'Serpini1', 'Sst', 'Thsd7a', 'Zbtb20']	[0.9999902387990536, 0.9668636012349255, 0.8349628099559039, 0.7896491128540438, 7.32689126349939, 1.1202893687270008, 1.575640362051819, 2.0324737258623236, 0.9999934061589173, 2.3017444252654617, 0.007869368979052199]	['class_85', 'class_113']	[0.9350392788836839, 0.06496058480414173]
2437	3987.785057472001	4909.337652942269	['Cxcl14', 'Penk', 'Pthlh', 'Rab3c']	[0.9935306800682313, 0.9995808144513721, 0.9999916538148714, 0.9997516104309193]	['class_28', 'class_85', 'class_113', 'Zero']	[0.005123757854237697, 0.0011006142727813112, 0.9865546010659486, 0.005366828933752377]
2438	1464.2083914549341	4921.35231178807	['Aldoc', 'Arc', 'Cryab', 'Cxcl14', 'Enpp2', 'Gad1', 'Grik1', 'Hsd11b1', 'Nek7', 'Pcp4', 'Plp1', 'Pvalb', 'Serpine2', 'Slc6a1', 'Spp1', 'Thsd7a', 'Wfs1']	[0.999355226895822, 0.0024348955329939964, 0.9976074251490069, 6.439354198830631, 0.8564095642663243, 0.9940456099638586, 0.061857117279522464, 2.2394706907377815, 0.999966198941067, 0.9999720171092392, 0.9791911410203359, 0.005207392913811692, 4.7887711658352075, 5.9184204730744465, 0.15944659911388775, 0.9979013738667608, 0.019421556578812046]	['class_103']	[0.9998142846851352]
2439	2164.31441920192	4906.35104453727	['Pthlh']	[0.9894655833283363]	['class_9', 'class_28', 'class_75', 'class_80', 'class_85', 'class_103', 'class_113', 'Zero']	[0.0033170160149151814, 0.0935062902928739, 0.001385825971370675, 0.004491356399690673, 0.012435304730584166, 0.005236161220440958, 0.41218946318976485, 0.46683813967033394]
2440	4393.0929033318625	4930.759043475875	['Amigo2', 'Arc', 'Cadps2', 'Calb2', 'Cck', 'Cdh13', 'Chrm2', 'Cnr1', 'Col25a1', 'Cox6a2', 'Cpne2', 'Cpne7', 'Cryab', 'Enpp2', 'Fos', 'Gabrd', 'Gad1', 'Grik1', 'Grin3a', 'Hapln1', 'Kcnip1', 'Lypd1', 'Npy', 'Nr4a2', 'Nxph1', 'Pcp4', 'Plp1', 'Pnoc', 'Pvalb', 'Qrfpr', 'Rgs4', 'Sema5a', 'Serpini1', 'Slc6a1', 'Sst', 'Trp53i11', 'Tshz2', 'Wfs1', 'Zbtb20']	[0.15456682514439773, 3.8013411366659486, 0.06506109353410919, 0.9313755102959399, 1.9109700503097988, 1.002768544252227, 0.9332487280679982, 1.4590446832796509, 0.9998611009756373, 4.991035534734547, 1.998608494383547, 0.999786417358271, 0.001980176326463103, 0.7454883438167357, 0.9999543524632162, 0.9999810296584905, 4.99661948387897, 0.9839787641961346, 0.9793832848813028, 0.001059187721462588, 1.9448851056287724, 0.999936051690219, 0.8741901043363617, 0.994331982075816, 1.999709461719061, 0.9997631114328912, 0.9986612791750302, 1.9987047883992632, 12.088710140490601, 0.9956993506089732, 1.9940711767384962, 0.9999872613641625, 2.110804150525352, 3.9259848165046694, 6.989281224857526, 0.9998751434027938, 0.9996181974019805, 2.9977870680729697, 0.9973219772770304]	['class_38']	[0.9999999999987288]
2441	711.671108110752	4898.573884194471	['Aldoc', 'Arc', 'Cadps2', 'Cdh13', 'Chrm2', 'Col25a1', 'Cpne2', 'Cryab', 'Enpp2', 'Gabrd', 'Gad1', 'Grik1', 'Grin3a', 'Kcnip1', 'Nxph1', 'Plp1', 'Pthlh', 'Pvalb', 'Rab3c', 'Rgs4', 'Spp1', 'Sst', 'Trp53i11', 'Wfs1', 'Zbtb20']	[0.9978965368587693, 2.147565395045441, 0.017060883474956663, 0.9953461438787095, 0.4689202343817208, 0.024198324013090133, 0.02452637916559151, 0.002774714307552921, 0.0011196186192676439, 0.013370386784716111, 5.418280114961355, 1.0456938914369072, 1.9704943337850795, 1.844626593039525, 1.037602966155964, 0.0013830789109526647, 0.09556847703794931, 6.227190857961989, 0.09183555853051058, 1.9761656025028298, 0.0030215563131537194, 2.953045734407403, 0.9225433206680255, 0.9525343153818193, 0.0580823088552378]	['class_38', 'class_86']	[0.9730813628958566, 0.026918637104100005]
2442	2193.408935111776	4912.25228075091	['Pthlh']	[0.036118475770501014]	['class_28', 'class_113', 'Zero']	[0.007632870552471729, 0.014427630197031869, 0.9776058335915679]
2443	719.0541091240127	4922.710446430674	['Aldoc', 'Arc', 'Cadps2', 'Calb1', 'Cdh13', 'Chrm2', 'Col25a1', 'Cox6a2', 'Cpne2', 'Cryab', 'Enpp2', 'Gad1', 'Grin3a', 'Kcnip1', 'Nxph1', 'Pthlh', 'Pvalb', 'Rab3c', 'Rgs10', 'Rgs4', 'Spp1', 'Sst', 'Tac2', 'Trp53i11', 'Wfs1']	[1.0018656422350778, 1.7940996423581757, 0.9914156141365136, 0.6095084529469877, 0.0017175595342278575, 0.5305154517971812, 1.9757415091074222, 0.37945650748854104, 1.9591561107397015, 0.9859603018207702, 0.9963121740221407, 2.4964435017426774, 0.02768096305402016, 1.0908822598878873, 0.6888028849165063, 1.3145712030178267, 7.568076558994836, 0.15035086336853445, 0.9702508487540888, 0.02348471076872056, 0.9968486636603955, 1.9268688622178767, 0.03140358851034189, 0.07917483446750337, 0.9859708652716982]	['class_86']	[0.9999651298597008]
2444	2164.31441920192	4906.35104453727	['Pthlh']	[0.0017254756513271554]	['class_28', 'class_113', 'Zero']	[0.010419013946562956, 0.016504558554255373, 0.9724059451207613]
2445	6695.1773976385375	4919.558022657411	['Chodl', 'Cpne2', 'Cryab', 'Cxcl14', 'Ddit4l', 'Dkkl1', 'Enpp2', 'Fos', 'Id2', 'Kctd12', 'Pcp4', 'Plp1', 'Prkca', 'Reln', 'Rgs10', 'Serpine2', 'Slc6a1', 'Tac2', 'Tnfaip6', 'Tshz2', 'Zbtb20']	[0.019688556401399875, 0.6132236285359469, 13.836658848300864, 0.9999004238635044, 0.17458308227189837, 1.5350073988954904, 5.574671119727304, 0.9561076893748401, 1.0689866043742253, 0.9439296543284688, 0.7198626076138599, 10.983464387312386, 0.9638014762683262, 0.013387631936954393, 0.0015029564517327306, 2.0311024108893263, 1.9254479873127328, 0.006803729440497215, 0.9099176453159254, 0.9220154560557383, 0.9950464735000237]	['class_80']	[0.99999960453675]
2446	2192.72756760227	4918.40611178489	['Pthlh']	[0.012585240397869952]	['class_113', 'Zero']	[0.0023584703625325948, 0.996961145430481]
2447	2139.31441920192	4924.35104453727	[]	[]	['class_28', 'class_113', 'Zero']	[0.0030145353040525046, 0.007077732046664408, 0.9898545202719241]
2448	525.6416278878769	4920.64106466041	['Chodl', 'Cryab', 'Cxcl14', 'Enpp2', 'Kcnk2', 'Mybpc1', 'Parm1', 'Plp1', 'Pthlh', 'Pvalb', 'Reln', 'Serpini1', 'Slc6a1', 'Sst', 'Tac2', 'Thsd7a']	[0.9990954702934259, 3.270879072778861, 0.004489596179673948, 0.28354302747365995, 0.003593255473249262, 0.9107637914003932, 0.9260597244444956, 1.2952387593132801, 0.6199498588394361, 0.022918790960229127, 0.01393737002824795, 0.02784134958825013, 0.9981531228021439, 0.008666347524301149, 0.017394221143393892, 0.007344572340941212]	['class_28', 'class_80']	[0.4110750591483635, 0.5878505237464582]
2449	5169.057595628383	4919.45286398697	['Cck', 'Cryab', 'Cxcl14', 'Enpp2', 'Gad1', 'Hsd11b1', 'Id2', 'Kcnk2', 'Penk', 'Plp1', 'Pnoc', 'Prkca', 'Pthlh', 'Pvalb', 'Reln', 'Serpine2', 'Serpini1', 'Slc6a1', 'Zbtb20']	[0.99915559729384, 5.764262917591127, 0.9338861746921913, 2.029197495546407, 0.9966427911803694, 0.9929996067799974, 0.0011069683897324714, 0.4661012329756757, 0.016034038607532823, 5.004972099761348, 0.1427777419040728, 0.9979716611250786, 0.002957702420628294, 0.05660389323317602, 1.9063857084427638, 1.6869479900791424, 0.992374878289279, 1.9935997563331056, 0.9992992682073502]	['class_80']	[0.9999289129063276]
2450	6321.2103235170935	4945.1512452355255	['Cpne2', 'Cryab', 'Ddit4l', 'Enpp2', 'Fos', 'Gabrg1', 'Id2', 'Serpine2', 'Slc6a1', 'Wfs1', 'Zbtb20']	[0.9994924986055845, 0.9990647437923529, 0.9834519458078761, 1.0131086772510824, 0.0011079799287541433, 1.9935717531527943, 2.0477169400349777, 1.9986834136260647, 2.999828789802426, 2.001037606394471, 0.9918864456520264]	['class_30', 'class_49', 'class_103']	[0.002849969210018932, 0.9896060548184925, 0.007543375296901241]
2451	3882.511411010423	4933.218897285153	['Calb2', 'Cdh13', 'Cnr1', 'Cpne5', 'Cryab', 'Enpp2', 'Id2', 'Lhx6', 'Penk', 'Plp1']	[0.9999317133226084, 0.9381882629799306, 0.999662256111154, 0.9996575790498533, 1.0657153658155443, 0.9999827950583711, 0.9999386062089238, 0.9991745632622813, 0.9996207233103345, 3.0928831951444256]	['class_28', 'class_80']	[0.9879008593776883, 0.011966051217719946]
2452	543.9691958739878	4936.226388380675	['Cryab', 'Enpp2', 'Gad1', 'Kcnk2', 'Parm1', 'Plp1', 'Pthlh', 'Reln', 'Serpini1', 'Sst']	[6.4120248107032225, 1.88346710418717, 0.999665684384922, 0.9963125615443675, 0.003011904056398444, 5.765565142561851, 1.878753776125306, 0.4578868634786698, 0.013724937452481132, 0.9892471464266787]	['class_28', 'class_80']	[0.9718906004023432, 0.02805216287822026]
2453	5828.5617618738015	4927.060623891851	['Aldoc', 'Cpne2', 'Gpr88', 'Rab3c', 'Serpine2', 'Synpr']	[0.13741472557123863, 0.6633348844692214, 0.03127102874832575, 0.31281314895564105, 0.1088086524820172, 0.05342352164780244]	['class_28', 'class_113', 'Zero']	[0.004542576377304645, 0.008654173096501001, 0.986538075516844]
2454	2188.212103592778	4928.917674185999	['Pthlh', 'Pvalb']	[0.0046899262913966296, 0.0028141638223124674]	['class_28', 'class_113', 'Zero']	[0.0017848106842243171, 0.004885406851633733, 0.9933123214436098]
2455	4106.856672712729	4950.994837582358	['Cadps2', 'Car4', 'Crispld2', 'Cxcl14', 'Ddit4l', 'Enpp2', 'Gpr88', 'Hsd11b1', 'Id2', 'Kctd12', 'Nek7', 'Plp1', 'Prss23', 'Pvalb', 'Rgs10', 'Rgs4', 'Sema5a', 'Serpini1', 'Snca', 'Sst', 'Synpr', 'Tac2']	[0.9983543483155005, 1.99740738292782, 0.923973685947748, 0.8267737224413001, 1.9998856903279993, 0.9999034188168969, 0.9981557774102627, 0.9989460018235208, 2.0138007859131823, 1.7348470694601488, 0.8602218863195504, 0.999976962268088, 2.99372406476808, 0.9922558086521851, 0.9975733535057282, 5.987498705293443, 0.9999259695425726, 0.9994122872488529, 0.9998173402864927, 0.0014795330561441467, 0.9931930577655717, 0.9266907383131165]	['class_94']	[0.9999996124617269]
2456	513.5842017978601	4936.508480075623	['Cryab', 'Enpp2', 'Mybpc1', 'Parm1', 'Plp1', 'Pthlh', 'Pvalb', 'Reln', 'Rgs10', 'Slc6a1']	[2.6043653524620667, 3.2946274037343226, 0.02905681171318336, 0.06909761004333073, 4.664402775477433, 1.9688818579134986, 2.042125529372713, 0.002033007373696057, 0.9652630970035188, 0.0016176749323883414]	['class_28', 'class_80', 'class_85', 'class_113']	[0.88011604097788, 0.07603751111148295, 0.029509047662249578, 0.014335160159369163]
2457	333.38876667292874	4926.09196165137	[]	[]	['class_28', 'class_113', 'Zero']	[0.001515130433854263, 0.004279411925707232, 0.994193154199401]
2458	345.6252241974043	4931.4742115092295	['Pthlh', 'Tac2']	[0.0170279728911947, 0.0026397695990811906]	['class_113', 'Zero']	[0.0030410019464717085, 0.9960261501538868]
2459	1640.5264868047946	4950.569255217063	['Aldoc', 'Arc', 'Calb1', 'Calb2', 'Cryab', 'Cxcl14', 'Enpp2', 'Fos', 'Gad1', 'Gnb4', 'Id2', 'Kctd12', 'Kit', 'Lamp5', 'Nxph1', 'Plp1', 'Prkca', 'Pthlh', 'Pvalb', 'Sema5a', 'Serpine2', 'Serpini1', 'Snca', 'Thsd7a', 'Tnfaip6', 'Wfs1', 'Zbtb20']	[0.019875121947627833, 4.731211266447109, 0.9935585780601469, 0.9999112330406384, 11.72607256039359, 1.0035382955628682, 12.320102287202056, 0.870872876210473, 0.6219074255490654, 0.9749387132231917, 0.9230242660536067, 0.9864714119519326, 0.7060188352064238, 0.9921729242234884, 0.9995301594787585, 19.16387329431791, 1.999802368272654, 0.3204759761853776, 1.902405675887046, 0.9950958339677015, 0.9944899045850311, 0.03169414123258426, 0.9648479699222671, 0.9896379209624622, 2.996024443861071, 0.005670254218523955, 0.9988984589954949]	['class_80']	[0.9999999999980278]
2460	1244.8496557075014	4955.492594463147	['Cryab', 'Cxcl14', 'Enpp2', 'Plp1', 'Pthlh', 'Rab3c', 'Reln', 'Thsd7a']	[2.060654512312114, 0.9999537076430469, 1.9958515525918643, 0.9999842477746967, 4.930091505131116, 1.9966031339525523, 0.9838634118593131, 0.001342920602881217]	['class_28', 'class_85', 'class_113']	[0.005866723283789201, 0.0036097085392105656, 0.9905090757728333]
2461	5339.828776215451	4945.596973186505	['Arc', 'Calb2', 'Cdh13', 'Cpne5', 'Cryab', 'Enpp2', 'Nrn1', 'Plp1', 'Prkca', 'Pthlh', 'Reln', 'Rgs10', 'Rgs4', 'Rprm', 'Slc6a1', 'Snca', 'Zbtb20', 'Zcchc12']	[1.9892599081603632, 0.9635025770376863, 0.8432331600594192, 0.980867576424537, 11.275096354674682, 11.608737507826973, 0.8842279008663699, 17.912495823931923, 1.9977551697374012, 0.09407618341873258, 0.9839706260708877, 0.004383835035471518, 0.9997648573456969, 0.8269711279703211, 0.9969428803897663, 0.9943292782016135, 0.9987643486703282, 0.02938035520508619]	['class_80']	[0.9998967740323257]
2462	2139.31441920192	4924.35104453727	[]	[]	['class_28', 'class_113', 'Zero']	[0.007026836124594018, 0.012706558830273613, 0.9799632207012188]
