Cell_Num	X	Y	Genenames	CellGeneCount	ClassName	Prob
1408	2650.1440565620856	2459.1873619089706	['Aldoc', 'Cadps2', 'Car4', 'Cpne7', 'Cryab', 'Cxcl14', 'Enpp2', 'Plp1', 'Sema5a', 'Serpine2', 'Slc6a1', 'Snca', 'Zbtb20']	[0.015234111238367308, 0.97461760324847, 0.022024171900645657, 0.012459613384721263, 5.434375522943952, 0.00845312206694658, 12.278661264425764, 15.854501125049941, 0.846263284400647, 0.01340462341754412, 0.9450368160826522, 0.8790318278262345, 0.9830948041615029]	['class_28']	[0.9993466060859875]
1409	1312.4378296910324	2454.502637528259	['Aldoc', 'Amigo2', 'Arc', 'Cadps2', 'Calb2', 'Car4', 'Cck', 'Cdh13', 'Cnr1', 'Cplx2', 'Cryab', 'Cxcl14', 'Enpp2', 'Gabrd', 'Gad1', 'Id2', 'Kctd12', 'Kit', 'Lgals1', 'Ndnf', 'Nek7', 'Nrn1', 'Ntng1', 'Pcp4', 'Pde1a', 'Plp1', 'Plpp4', 'Pnoc', 'Pvalb', 'Qpct', 'Rab3c', 'Rgs4', 'Sema5a', 'Serpine2', 'Slc6a1', 'Tafa1', 'Tnfaip6', 'Tshz2', 'Vip', 'Zbtb20']	[2.8928927951359014, 0.028597050067076944, 0.0027037294412996784, 0.0022887623240926787, 0.9548673479862306, 0.946775538513445, 0.1927210948474709, 0.9231463774800525, 0.0307805585089114, 0.0028249841764850193, 2.0528570824719523, 0.02021345028456027, 4.728251276792671, 0.004091180918836234, 0.8459065479096887, 1.137650776267668, 1.9443247355437678, 0.017879442049080815, 0.0015884307225388018, 0.9752552267975453, 0.01873160734054838, 0.8346607678708649, 0.598396040767687, 1.2513295151478885, 0.055247996683952603, 7.5768689413801225, 0.055891652244929646, 0.0038995003677767277, 0.1224879743339911, 1.8490272907508658, 0.7985697894749442, 0.49652476564488235, 2.4190286332497917, 1.8487664142050486, 2.252902244793153, 0.0014405134748505066, 0.031070566218406967, 0.031175106852765477, 0.0011864480313252682, 0.003654032328496361]	['class_100']	[0.999825030406951]
1410	2011.6603351955307	2467.6709497206703	['Aldoc', 'Car4', 'Cox6a2', 'Cpne2', 'Cryab', 'Cxcl14', 'Ddit4l', 'Grik1', 'Hsd11b1', 'Id2', 'Nrn1', 'Ntng1', 'Pcp4', 'Plp1', 'Rgs4', 'Serpine2', 'Slc6a1']	[2.0237124497576056, 0.006265546508186793, 0.21313845522956693, 0.18871343727362097, 0.9924929447446862, 2.1224831410335367, 0.005863062652843121, 0.6794127880966427, 0.031789885343350456, 1.6910410575909347, 0.06586318184915554, 0.005005844697501808, 4.271424871504347, 1.0141048327204294, 2.8045073277831443, 3.4686832942434207, 0.9962314532601363]	['class_9', 'class_49']	[0.0030257679160547216, 0.9969453415862379]
1411	2875.2603619381202	2465.8029772329246	['Aldoc', 'Cck', 'Cort', 'Cpne2', 'Cryab', 'Cxcl14', 'Enpp2', 'Gnb4', 'Kit', 'Nrn1', 'Pcp4', 'Plp1', 'Sema5a', 'Serpine2', 'Tnfaip6', 'Zbtb20']	[0.8535624239250504, 0.004482806592540508, 0.8032965740196668, 0.43926349359280015, 4.386829737231452, 0.9875087197919347, 8.15140519991675, 0.03467100654056148, 0.665433794377781, 0.48694732180666594, 0.01242990521800632, 11.849247056558369, 0.50074490298932, 0.804243201077448, 0.979500918985938, 0.9907245096977282]	['class_28', 'class_80']	[0.9614563329411268, 0.03852361214897481]
1412	2219.3906705539357	2454.9107871720116	['Aldoc', 'Cox6a2', 'Cpne7', 'Pcp4', 'Plp1', 'Rgs4', 'Slc6a1', 'Tshz2']	[0.007153771077911991, 0.003930571827509648, 0.14754915963722928, 0.002014636773736155, 0.008864615819641312, 0.07588440660505064, 0.014526224268942407, 0.19831486223203498]	['class_92', 'Zero']	[0.5290327244496706, 0.47054006239239077]
1413	3964.6252465483235	2465.2087442472057	['Cadps2', 'Cryab', 'Cxcl14', 'Enpp2', 'Id2', 'Pcp4', 'Plp1', 'Sema5a', 'Serpine2', 'Zbtb20']	[0.012533172946293072, 2.1325168641218464, 0.9742177037231529, 3.203087906931081, 0.26867283190055063, 0.10291052461965312, 4.987128947052712, 0.87493807864327, 0.9903536690744736, 0.00272264934823275]	['class_28', 'class_92']	[0.002140435869973429, 0.9973922778682779]
1414	6397.805238415043	2468.6437206178643	['Aldoc', 'Chrm2', 'Cox6a2', 'Cryab', 'Cxcl14', 'Enpp2', 'Gabrd', 'Id2', 'Lamp5', 'Lhx6', 'Neurod6', 'Nrn1', 'Ntng1', 'Pcp4', 'Plp1', 'Rgs4', 'Rprm', 'Serpine2', 'Serpini1', 'Slc6a1', 'Tac2', 'Tshz2', 'Zbtb20']	[0.9548868702138021, 0.7676983357985947, 0.1971631074357904, 9.197835129048427, 1.1056491614560557, 7.137336495570398, 0.010556820593594128, 1.8781692445202052, 0.06489818300770354, 1.5305346820340286, 0.0010893505960970925, 0.4862748660100733, 2.7680204896743192, 4.080879815420073, 6.972092744136837, 1.641439966290691, 0.8439061868739643, 1.1888368857002627, 0.0015636237117329253, 0.09937281607614899, 0.0011470913445611546, 0.9777324441190673, 0.5310523921150072]	['class_80']	[0.9988691464038575]
1415	4597.514751822284	2467.438736549809	['Aldoc', 'Cck', 'Col25a1', 'Cpne2', 'Cryab', 'Cxcl14', 'Enpp2', 'Gabrg1', 'Grin3a', 'Hsd11b1', 'Id2', 'Nek7', 'Pcp4', 'Plp1', 'Rgs4', 'Satb1', 'Sema5a', 'Serpine2', 'Slc6a1', 'Tshz2', 'Zbtb20']	[3.457032748212018, 0.9566636827057143, 0.9148622032939933, 0.12327538111043636, 1.3173766713127877, 3.1589537554997653, 1.405034487235268, 0.9636109715676794, 0.015400797020152488, 0.050444600058843235, 7.556458572789834, 0.9381492156647768, 0.1972211961689019, 0.9468029879076879, 0.07070573390651251, 0.0292727359230613, 0.5738643582178833, 2.101244176120378, 7.135976479695299, 0.9791274391285344, 0.0022084463060067813]	['class_30', 'class_49']	[0.0027041619406556043, 0.9972461205353396]
1416	1648.6157989228006	2482.33373229603	['Aldoc', 'Cadps2', 'Car4', 'Cck', 'Chrm2', 'Col25a1', 'Cort', 'Cox6a2', 'Cpne7', 'Crh', 'Cryab', 'Cxcl14', 'Ddit4l', 'Fos', 'Gabrd', 'Gabrg1', 'Gda', 'Gpr88', 'Grin3a', 'Hsd11b1', 'Htr3a', 'Id2', 'Kcnip1', 'Kctd12', 'Kit', 'Lypd6', 'Neurod6', 'Nos1', 'Nrn1', 'Ntng1', 'Pcp4', 'Pdlim3', 'Plp1', 'Pnoc', 'Pvalb', 'Rgs4', 'Scgn', 'Sema5a', 'Serpine2', 'Serpini1', 'Slc6a1', 'Sncg', 'Tac2', 'Tshz2', 'Vip', 'Wfs1', 'Yjefn3', 'Zbtb20']	[0.15592486885358137, 0.9860438445194555, 3.187574910649986, 3.957516797726703, 0.8463043844802711, 8.81195514705803, 0.7803303699920808, 5.20085714543932, 2.9876449020709335, 0.8310429015238519, 3.208849439861271, 2.4249373505656693, 0.8819427459294459, 0.899007865998484, 6.935989700094939, 0.003964998802134401, 0.7374460793328104, 0.0031218786156891496, 0.0033155578008739655, 0.03088413196408478, 0.9052467788254187, 4.08658744863733, 0.41490023431463385, 0.9914826240073789, 0.8547906792724403, 0.7160874764695689, 0.003379914798472975, 0.00438123707550754, 9.43825901537947, 19.099212525312716, 11.693279576332081, 0.9798830299807773, 0.9317003219425772, 1.9662935139309528, 0.0052781913560554766, 22.63883778148986, 0.9425439231979056, 10.374078084408715, 1.9640681116325882, 1.9210319610912174, 0.19871772041146774, 0.8006264960099854, 0.933777315953725, 0.9928812393070623, 0.0681396422266933, 0.9143723192630381, 1.680582178654361, 0.0373729855409615]	['class_94']	[0.9999999578980303]
1417	7517.395054945055	2465.3928571428573	['Aldoc', 'Amigo2', 'Arc', 'Cadps2', 'Calb1', 'Car4', 'Cck', 'Cdh13', 'Cdh9', 'Cnr1', 'Cort', 'Cplx2', 'Cpne2', 'Cpne7', 'Crh', 'Crym', 'Cxcl14', 'Ddit4l', 'Gabrd', 'Gnb4', 'Gpr83', 'Hsd11b1', 'Htr3a', 'Id2', 'Kctd12', 'Kit', 'Lamp5', 'Lypd1', 'Ndnf', 'Neurod6', 'Nos1', 'Nptx2', 'Npy2r', 'Nr4a2', 'Nrn1', 'Ntng1', 'Pcp4', 'Pde1a', 'Plp1', 'Prkca', 'Pthlh', 'Rgs10', 'Rgs4', 'Satb1', 'Sema5a', 'Serpini1', 'Snca', 'Sncg', 'Synpr', 'Tac2', 'Tafa1', 'Tnfaip8l3', 'Tpbg', 'Trp53i11', 'Tshz2', 'Vip', 'Yjefn3', 'Zbtb20']	[0.9962462869441422, 2.0468133856549895, 2.41123929140771, 1.1821936638892916, 0.05472289764259032, 1.6889000037057829, 7.151071995913849, 0.09929055657653552, 2.0156628820804725, 0.9672601880290808, 1.0820290198168496, 9.300646648690591, 1.0552963508343485, 2.3993821740248427, 0.45508744429279635, 0.3732537852644322, 0.015400256907424779, 0.23605535854894444, 0.9967530955435512, 0.0020767445903988385, 4.641692267618553, 1.2288403254944147, 0.0010017673589791513, 0.7863731504860761, 0.9914921323808941, 0.06905648189762735, 3.3934525317144675, 1.671803657153479, 0.028359337116870796, 29.148902368573122, 0.08636819373766848, 0.6613524495019452, 0.5825328829323406, 0.15543138875528636, 22.186790328618066, 1.3555045208812213, 0.9683791485659823, 14.239628219681562, 0.7063794419706659, 12.652968626331194, 0.9807521915036379, 0.007649510276745165, 0.018550201487891403, 0.09935075192790326, 1.2090575298088984, 0.0038313451158838757, 10.419651673601777, 0.618553557857376, 0.04710673771943996, 0.07782525733978501, 1.8095652607815909, 1.522476026074936, 0.07356691031038251, 0.0012830528359146361, 0.016703747460242366, 0.20519901597251458, 1.916000465958966, 6.939424604478474]	['class_64']	[1.0]
1418	433.85714285714283	2479.593768371546	['Aldoc', 'Cadps2', 'Car4', 'Cck', 'Cdh13', 'Col25a1', 'Cort', 'Cox6a2', 'Cplx2', 'Cpne7', 'Crh', 'Cryab', 'Cxcl14', 'Ddit4l', 'Enpp2', 'Gabrd', 'Gad1', 'Gda', 'Grin3a', 'Hsd11b1', 'Id2', 'Kctd12', 'Nptx2', 'Npy', 'Nrn1', 'Ntng1', 'Pcp4', 'Pde1a', 'Pdlim3', 'Plcxd2', 'Plp1', 'Pnoc', 'Pvalb', 'Qrfpr', 'Rgs4', 'Sema5a', 'Serpine2', 'Serpini1', 'Slc6a1', 'Tshz2', 'Wfs1', 'Zbtb20', 'Zcchc12']	[0.008099958899798136, 0.03221282450417488, 3.666189460054139, 0.9893296851516162, 0.9949451036285287, 1.447041957349069, 0.04667759796729605, 1.0373009737822567, 0.9647811118240771, 3.9852502022829066, 1.8908635392786626, 1.6110068178459571, 1.142652337352443, 0.10442861241045212, 0.005890860427629244, 8.376496991315506, 0.013334655496141648, 0.9612740690178255, 0.03825096682005507, 0.07503218384209766, 6.267811330905032, 1.6001824407214693, 0.8935723143433104, 0.05646054305883509, 8.191433366725379, 14.047969656630476, 18.76631121186402, 1.0805371497388803, 0.015384167470932256, 0.012362626949543109, 3.067230686602634, 0.8741970023324872, 0.13940855680147304, 0.06109084003520131, 23.13780581295188, 4.338480078386597, 0.0972988687408945, 0.9901817155987566, 1.9578852228665222, 2.203402864230979, 0.45908640919959076, 0.009997704071243048, 0.616207248062341]	['class_94']	[0.9998225358140607]
1419	5054.365094957433	2471.793385723641	['Aldoc', 'Amigo2', 'Car4', 'Cck', 'Cox6a2', 'Cpne2', 'Cryab', 'Cxcl14', 'Gabrg1', 'Hsd11b1', 'Id2', 'Ntng1', 'Plp1', 'Rgs4', 'Rprm', 'Sema5a', 'Serpine2', 'Slc6a1']	[1.2989861453757607, 0.8917841905165917, 0.09683827464379446, 1.4791325003337004, 0.03273432513766416, 1.9572427392136138, 1.2778979934672716, 11.62810765170652, 0.19092079373607893, 0.9941984469206426, 17.347835487661186, 0.9830125013416553, 1.010647327343112, 0.06289436364354868, 0.04058592145267015, 0.06979688016238693, 2.9874885431555014, 5.810497020576757]	['class_30', 'class_49']	[0.08064925371396413, 0.9193251501396701]
1420	3077.9052851909996	2470.2972265829408	['Bcl11b', 'Chrm2', 'Cort', 'Cryab', 'Enpp2', 'Gabrd', 'Mybpc1', 'Plp1', 'Prkca', 'Sema5a', 'Tnfaip6']	[0.015734514021220593, 0.990019933899625, 0.0015403322655211673, 4.994594323081034, 2.930113443775269, 0.03626999903678598, 0.9582618731907998, 3.2485353763728972, 0.0026140343255661746, 0.0020656923079633524, 0.001812340102671385]	['class_28', 'class_92']	[0.9944095733796112, 0.005571093318202467]
1421	4838.130577832613	2485.9543491671807	['Aldoc', 'Cadps2', 'Calb1', 'Car4', 'Cck', 'Cdh13', 'Chrm2', 'Col25a1', 'Cox6a2', 'Cpne7', 'Cryab', 'Cxcl14', 'Ddit4l', 'Gabrd', 'Id2', 'Nrn1', 'Ntng1', 'Pcp4', 'Plp1', 'Rgs4', 'Rprm', 'Sema5a', 'Serpine2', 'Slc6a1', 'Tac2', 'Tafa1', 'Vip', 'Zbtb20']	[0.0144043447893865, 0.9895441227021292, 0.8313626402870636, 0.9839259088886735, 3.96757015525151, 0.9777783843208104, 0.9794480188254397, 4.984429234104183, 1.973644842939727, 3.988755649753148, 0.004075533127075305, 4.943747836867321, 0.9354800722741655, 4.7977974531391805, 9.03643583345796, 10.089869871304534, 8.137905757004427, 8.753637957143159, 3.472487743438364, 9.375318206604371, 0.04565636427625786, 7.983601367336415, 2.09329109238081, 2.3620961392956725, 1.0062548051318772, 0.9767573558631109, 0.9392000666555476, 1.9700233685013762]	['class_72']	[0.9991417446049339]
1422	5246.969481902058	2476.860894251242	['Amigo2', 'Cadps2', 'Calb1', 'Cck', 'Chrm2', 'Col25a1', 'Cox6a2', 'Cpne2', 'Cpne7', 'Crh', 'Cryab', 'Cxcl14', 'Enpp2', 'Gabrd', 'Hapln1', 'Htr3a', 'Id2', 'Kcnip1', 'Lgals1', 'Lhx6', 'Myl4', 'Nptx2', 'Nrn1', 'Ntng1', 'Pcp4', 'Plp1', 'Pnoc', 'Qrfpr', 'Rgs10', 'Rgs4', 'Sema5a', 'Serpine2', 'Serpini1', 'Tac2', 'Tafa1', 'Tpbg', 'Tshz2', 'Zbtb20']	[0.010401555982175502, 0.013248714843984169, 0.00931703072122918, 1.2143942568877995, 0.0012175777078086028, 3.6628271601702704, 1.1079489900075234, 0.0013919579014147411, 2.5685164812467294, 0.925349309575701, 1.8500994824529076, 1.2144953941019065, 0.9930643025925937, 4.313616912647065, 0.8607077165506187, 0.016525357566427007, 1.4556118416480164, 0.004269231573474454, 0.026574323341851096, 0.5966777416325695, 0.0022969449399670994, 0.008243524233823327, 3.1331289059867657, 11.004529697755526, 4.476726690706809, 3.394934517791306, 0.9941505946775873, 1.0750865855660503, 0.009747569525657977, 10.582093750632994, 4.6371945135969295, 0.024834855523097034, 0.02569405937991502, 0.9290658091866525, 0.11023462933598376, 0.7314505226512554, 0.2753127521977394, 0.001193028436682808]	['class_72']	[0.9992399847800999]
1423	2425.601055060996	2491.7322782723377	['Amigo2', 'Cryab', 'Enpp2', 'Gabrd', 'Gad1', 'Grik1', 'Id2', 'Kit', 'Pcp4', 'Plp1', 'Prkca', 'Tnfaip6']	[0.5913870293671619, 11.52138299389018, 6.552756493439246, 0.004086091731927909, 0.8381354781897058, 0.9518482172054953, 0.1823520578176191, 0.9198851561924735, 0.0013417348886158224, 13.927934306942227, 0.9746248276201489, 1.5819363654866798]	['class_28', 'class_80']	[0.9985651757508996, 0.0014348240265514443]
1424	6656.146639511202	2479.612016293279	['Cort', 'Cryab', 'Cxcl14', 'Enpp2', 'Id2', 'Lgals1', 'Lhx6', 'Neurod6', 'Ntng1', 'Plp1', 'Rgs4', 'Serpine2', 'Serpini1', 'Slc6a1', 'Tac2', 'Zbtb20']	[0.3930298997165126, 3.7652226461293843, 0.9873092950670198, 5.1255913479135735, 0.982350685620778, 0.8159741790458401, 0.9733245151417688, 0.015627960764110126, 1.7967902392110222, 11.21795066289732, 0.9115062684676337, 0.010564829083806666, 0.0052013781201663365, 0.0010891405507922024, 0.9613831739328879, 0.7999037173074763]	['class_28', 'class_80']	[0.6768380040515435, 0.32312045930699324]
1425	5818.308109942314	2482.2609433322023	['Aldoc', 'Cadps2', 'Car4', 'Cck', 'Cdh13', 'Chrm2', 'Col25a1', 'Cox6a2', 'Cpne2', 'Cpne7', 'Crh', 'Cryab', 'Cxcl14', 'Gabrd', 'Gabrg1', 'Gad1', 'Id2', 'Kctd12', 'Lgals1', 'Lypd6', 'Neurod6', 'Nos1', 'Nrn1', 'Ntng1', 'Pcp4', 'Pde1a', 'Pnoc', 'Pvalb', 'Reln', 'Rgs10', 'Rgs12', 'Rgs4', 'Sema5a', 'Serpine2', 'Slc6a1', 'Snca', 'Synpr', 'Tshz2', 'Vip', 'Zbtb20']	[0.004881386149733732, 0.0014285437140592874, 0.00571849260061356, 0.7559406179695366, 0.016569681265821232, 0.16072093880856586, 1.878570558258274, 1.7501645277318885, 0.0070561949500628175, 0.8096321016717044, 0.22042638782209667, 0.04845522571918211, 1.130496831620699, 1.7028614022683395, 0.9346596567865808, 7.104368541662535, 5.650940775502652, 0.012412241107864723, 0.5706818186023868, 0.034968787558134116, 1.0229324018715318, 0.9429966688550621, 3.928798837804478, 1.8141948315921854, 0.8689120260563782, 1.1035821206353271, 1.9096067049412393, 1.1030717572245812, 0.9415097491925862, 0.3967014676542971, 0.010613856066713038, 2.7748421330711643, 1.7425957045674223, 0.07830574384570747, 5.8628632768766895, 0.9712337652419332, 0.00196235636789629, 0.9434391022019167, 0.9438271440945779, 0.004788108142941866]	['class_103', 'class_107']	[0.9936297373507001, 0.006161237395119624]
1426	3138.745325922183	2480.3612935826177	['Amigo2', 'Arc', 'Cort', 'Cryab', 'Enpp2', 'Kit', 'Lhx6', 'Mybpc1', 'Plp1', 'Prkca', 'Satb1']	[0.5326180372557843, 0.004468556638454303, 0.008138308467344695, 6.170223738561166, 3.008389217367526, 0.1874878095759283, 0.9789733401614795, 0.07132129586053314, 8.272579422621344, 0.02329902152714617, 0.5442730498575971]	['class_28', 'class_92']	[0.9981561614747726, 0.0016058379531887956]
1427	4479.470725087243	2483.975184179915	['Aldoc', 'Cadps2', 'Cck', 'Col25a1', 'Cox6a2', 'Cpne7', 'Cryab', 'Cxcl14', 'Gabrd', 'Grik1', 'Id2', 'Nptx2', 'Nrn1', 'Ntng1', 'Pcp4', 'Plp1', 'Rgs10', 'Rgs4', 'Serpine2', 'Serpini1', 'Slc6a1', 'Vip']	[0.0035077577411834053, 0.42754331843505455, 1.4917764466160628, 0.050192151819686406, 2.450511314535543, 0.188348323405614, 0.9986305537414315, 1.578757077812031, 1.0790643351990714, 0.9311166007545995, 0.0102153864907807, 1.9739725249848121, 4.6753017195115, 3.0554668909559695, 7.2893001561796655, 1.2148298827507382, 0.004817171514388036, 0.9587184850673858, 1.0147171604044494, 0.9158958534913753, 0.16923479811283976, 0.0019422810893490767]	['class_75']	[0.9995628558374453]
1428	6696.917438921651	2480.2283066554337	['Cort', 'Cplx2', 'Cpne2', 'Cryab', 'Cxcl14', 'Ddit4l', 'Enpp2', 'Id2', 'Lgals1', 'Nek7', 'Neurod6', 'Plp1', 'Rgs4', 'Serpine2', 'Slc6a1', 'Wfs1', 'Zbtb20']	[0.06933566684259347, 0.1039966152422612, 0.9449670980708038, 2.308121006812141, 0.2329490400212355, 0.039472085342551144, 0.9576471653139147, 5.058165557588295, 0.0036835179048260924, 0.001129238308175338, 0.9616481480247283, 1.0176177209556767, 0.00142249175910483, 3.035605047600261, 0.004978196931464585, 0.9756437253609571, 0.20590069229233968]	['class_9', 'class_30', 'class_33', 'class_49', 'class_123']	[0.0332450776822335, 0.3677878088390872, 0.0021738591668440744, 0.03514702163056225, 0.5604152037437498]
1429	2465.618107556161	2481.196051735875	['Aldoc', 'Amigo2', 'Car4', 'Cryab', 'Cxcl14', 'Enpp2', 'Gabrd', 'Gad1', 'Id2', 'Kctd12', 'Lgals1', 'Ntng1', 'Pcp4', 'Plp1', 'Prkca', 'Serpine2', 'Tshz2']	[0.0025741135268166244, 0.04878328799298591, 0.9894205145819773, 2.541210910151432, 0.9219653700574306, 0.01967035740943408, 1.9697823156810572, 0.04182236198846971, 0.7568133873073819, 1.9789701827334207, 0.895848764180794, 0.28246543189949297, 0.9924223528372518, 3.7324153303022527, 0.001450919099657927, 0.8914010418551714, 1.2679264999688946]	['class_9']	[0.9999386700746434]
1430	7329.264232831249	2490.90783763084	['Aldoc', 'Amigo2', 'Arc', 'Cadps2', 'Calb1', 'Car4', 'Cck', 'Chodl', 'Chrm2', 'Cnr1', 'Cplx2', 'Cpne5', 'Cpne7', 'Cryab', 'Crym', 'Cxcl14', 'Enpp2', 'Fezf2', 'Gabrd', 'Gda', 'Gpr83', 'Grik1', 'Grin3a', 'Hs3st2', 'Hsd11b1', 'Htr3a', 'Id2', 'Kctd12', 'Kit', 'Lamp5', 'Lypd1', 'Mia', 'Neurod6', 'Nptx2', 'Npy2r', 'Nr4a2', 'Nrn1', 'Pde1a', 'Plp1', 'Prkca', 'Rgs4', 'Satb1', 'Scgn', 'Sema5a', 'Serpini1', 'Snca', 'Synpr', 'Tac1', 'Tac2', 'Tafa1', 'Tnfaip8l3', 'Tpbg', 'Trp53i11', 'Tshz2', 'Wfs1', 'Yjefn3', 'Zbtb20']	[0.006203737301685246, 0.0013996748064555205, 2.961864361510142, 0.047396947241878096, 0.9822303329257295, 3.7335514757494157, 16.71054348751115, 0.8124708546272814, 0.022759969074080927, 0.11373986065525392, 19.496772897332107, 0.8954984424383458, 1.5361079987836364, 1.8696327554223795, 2.838689661058951, 1.1021794067785555, 1.217028167005261, 0.008394661708284946, 0.875557512539541, 0.0017375543530489396, 0.12066442013390255, 0.011784406902136573, 0.11218687379739885, 0.0010725983631527638, 1.9288500880520214, 0.011432735980193162, 0.9953802418531278, 0.6647288870347963, 3.5587318585175023, 2.355656832416763, 0.014203217229679113, 0.2828942410331782, 44.41662649574565, 0.2629325244193946, 3.5710971216893332, 1.2438226820348168, 26.342863114029484, 14.224105747668384, 0.003323453110507738, 14.261637225391707, 1.4152221567573535, 0.722674705662814, 0.013845836368748171, 0.6592592650406462, 2.3320859201521777, 13.900218479416228, 4.645201090525093, 0.7419224661166072, 0.029872680955198294, 5.912604241189327, 2.8894394472739684, 0.9795471694669666, 0.03615117022392926, 0.9827421815139896, 0.009717026935554051, 0.0016478767377746423, 6.330282045593606]	['class_64']	[1.0]
1431	6161.977099236641	2479.833757421544	['Aldoc', 'Cadps2', 'Car4', 'Cck', 'Cdh13', 'Col25a1', 'Cox6a2', 'Cpne7', 'Crhbp', 'Cryab', 'Cxcl14', 'Dkkl1', 'Enpp2', 'Gabrd', 'Grik1', 'Hapln1', 'Id2', 'Kctd12', 'Lamp5', 'Nek7', 'Neurod6', 'Nptx2', 'Npy2r', 'Nr4a2', 'Nrn1', 'Ntng1', 'Pcp4', 'Pde1a', 'Plp1', 'Rgs4', 'Sema5a', 'Serpine2', 'Serpini1', 'Slc6a1', 'Tshz2', 'Wfs1']	[0.40530691007567826, 0.9874620642902858, 1.052143659185447, 0.048568588042925076, 0.989055253339898, 5.072261427651212, 0.009048343284441169, 1.9003558244625482, 0.0017730503532738542, 1.8084145264769598, 3.758414334577709, 0.31508531647330984, 0.021997918485810196, 2.7725825525664676, 0.0033383988513558905, 0.032988978584428105, 3.9932894650535236, 0.0034031687140118607, 0.005879258660246248, 0.07553803220851639, 0.8168063385282665, 0.9013204383377791, 0.0028123256859503834, 1.0120905989154803, 6.012047895448731, 4.990671759860498, 11.230254768717618, 0.9569329859669312, 0.9946005859105389, 6.61898436986667, 8.165633883175474, 2.3734268185988805, 0.25289733863467007, 0.8505739309717483, 1.002416536541579, 0.0036634868858293167]	['class_72', 'class_94']	[0.9825206380386129, 0.017470867246492137]
1432	3480.2347691113696	2492.2836631742334	['Amigo2', 'Ccn2', 'Cdh13', 'Crispld2', 'Cryab', 'Cxcl14', 'Fos', 'Grin3a', 'Hsd11b1', 'Id2', 'Lgals1', 'Nos1', 'Nr4a2', 'Pcp4', 'Pde1a', 'Pdlim3', 'Plp1', 'Rgs4', 'Serpine2', 'Serpini1', 'Slc6a1', 'Snca', 'Sncg', 'Spp1', 'Trp53i11', 'Tshz2', 'Zbtb20']	[1.568957229778373, 1.0047983810778742, 0.004764771412894017, 2.5663264110550874, 3.482816103747629, 1.111123328944543, 0.0016502273594974583, 2.803001413855222, 0.8921593134849658, 0.20002068295993577, 1.9772384608189735, 0.15065270010963283, 0.8736263645487254, 1.0087562896552251, 0.04119576626747316, 3.720182868543429, 0.7847478221788186, 2.7330172644053765, 1.9608274399687362, 1.5246466714832367, 0.0018228379694489032, 0.9808433634392927, 0.05428571990017319, 0.0016726585599738035, 1.034950621075027, 0.02097306542789084, 0.40525488235946117]	['class_33']	[0.9999999995744997]
1433	1748.1282593375618	2492.2949260042283	['Aldoc', 'Cck', 'Cox6a2', 'Cplx2', 'Cryab', 'Cxcl14', 'Enpp2', 'Gabrd', 'Grin3a', 'Hsd11b1', 'Htr3a', 'Id2', 'Lhx6', 'Nov', 'Npy', 'Nrn1', 'Pcp4', 'Plp1', 'Rgs4', 'Sema3c', 'Sema5a', 'Serpine2', 'Slc6a1', 'Tnfaip6', 'Tshz2', 'Wfs1', 'Yjefn3', 'Zbtb20']	[6.502928760123315, 0.9933314111724264, 0.04020091759406565, 0.9354432785216185, 2.9345907660455417, 7.000136781360587, 0.9940929155429934, 0.8837407496295457, 0.01589071629983629, 4.997661835911105, 0.8818167182266623, 7.54649879081236, 0.9547478409298833, 0.7682874418890572, 0.0012341284577661491, 0.16298759939625015, 1.0657084857803276, 3.3659810229798874, 0.0010540321370537786, 1.0860290233529235, 0.6675865339335687, 5.967803118714344, 6.922733085766834, 0.9806981047187542, 0.07834098823933659, 0.9767442335821336, 0.8024278755330182, 4.021205266662418]	['class_30', 'class_103']	[0.0013709128778656655, 0.9986290435652958]
1434	3524.3659611992944	2499.8796296296296	['Ccn2', 'Crispld2', 'Cryab', 'Cxcl14', 'Fos', 'Gnb4', 'Grin3a', 'Hsd11b1', 'Id2', 'Lgals1', 'Nov', 'Nr4a2', 'Pde1a', 'Plp1', 'Serpine2', 'Serpini1', 'Slc6a1', 'Snca', 'Sncg', 'Spp1', 'Trp53i11', 'Zbtb20']	[1.3248160094039647, 1.993328795918115, 1.9765504653377628, 0.9842255572786015, 0.9126940376127367, 0.0033671400594280144, 0.03056001798934503, 0.058576422746515866, 3.0443717641823227, 0.012849626005405831, 0.7242780641834193, 0.0025049055392364085, 0.9517308866221986, 2.993651957027133, 2.2027592824200664, 0.01656352182558427, 0.9896820446923212, 0.003121330782309092, 0.001890238713027931, 0.008551151612211177, 1.4300075646294625, 1.000533878998712]	['class_33']	[0.9999876089377482]
